Annotation,Time,Scale,Frame
,46.1248,(3.4658 4.6858 3.2848),11329
,46.1282,(3.4658 4.6858 3.2848),11330
,46.1317,(3.4658 4.6858 3.2848),11331
,46.1351,(3.4658 4.6858 3.2848),11332
,46.1387,(3.4658 4.6858 3.2848),11333
,46.1421,(3.4658 4.6858 3.2848),11334
,46.1459,(3.4658 4.6858 3.2848),11335
,46.1493,(3.4658 4.6858 3.2848),11336
,46.1525,(3.4658 4.6858 3.2848),11337
,46.156,(3.4658 4.6858 3.2848),11338
,46.1599,(3.4658 4.6858 3.2848),11339
,46.1637,(3.4658 4.6858 3.2848),11340
,46.1673,(3.4658 4.6858 3.2848),11341
,46.1707,(3.4658 4.6858 3.2848),11342
,46.1742,(3.4658 4.6858 3.2848),11343
,46.1778,(3.4658 4.6858 3.2848),11344
,46.1813,(3.4658 4.6858 3.2848),11345
,46.1867,(3.4658 4.5774 3.2848),11346
,46.193,(3.4658 4.469 3.2848),11347
,46.1986,(3.4658 4.3064 3.2848),11348
,46.2068,(3.4658 4.0823 3.2848),11349
,46.2144,(3.4658 3.8583 3.2848),11350
,46.2209,(3.4658 3.6346 3.2848),11351
,46.2409,(3.4658 2.8545 3.2848),11352
,46.2466,(3.4658 2.5763 3.2848),11353
,46.2519,(3.4658 2.3524 3.2848),11354
,46.2575,(3.4658 2.1286 3.2848),11355
,46.2628,(3.4658 1.9046 3.2848),11356
,46.2683,(3.4658 1.6807 3.2848),11357
,46.2742,(3.4658 1.5181 3.2848),11358
,46.2799,(3.4658 1.3484 3.2848),11359
,46.285,(3.4658 1.1858 3.2848),11360
,46.2906,(3.4658 1.0774 3.2848),11361
,46.2958,(3.4658 0.9148 3.2848),11362
,46.301,(3.4658 0.8606 3.2848),11363
,46.3077,(3.4658 0.698 3.2848),11364
,46.3114,(3.4658 0.698 3.2848),11365
,46.3167,(3.4658 0.5896 3.2848),11366
,46.3227,(3.4658 0.5354 3.2848),11367
,46.3265,(3.4658 0.5354 3.2848),11368
,46.3331,(3.4658 0.4812 3.2848),11369
,46.3368,(3.4658 0.4812 3.2848),11370
,46.342,(3.4658 0.427 3.2848),11371
,46.3456,(3.4658 0.427 3.2848),11372
,46.3495,(3.4658 0.427 3.2848),11373
,46.3531,(3.4658 0.427 3.2848),11374
,46.3566,(3.4658 0.427 3.2848),11375
,46.3599,(3.4658 0.427 3.2848),11376
,46.3631,(3.4658 0.427 3.2848),11377
,46.3666,(3.4658 0.427 3.2848),11378
,46.3699,(3.4658 0.427 3.2848),11379
,46.3735,(3.4658 0.427 3.2848),11380
,46.3936,(3.4658 0.427 3.2848),11381
,46.3974,(3.4658 0.427 3.2848),11382
,46.4007,(3.4658 0.427 3.2848),11383
,46.4044,(3.4658 0.427 3.2848),11384
,46.4078,(3.4658 0.427 3.2848),11385
,46.4111,(3.4658 0.427 3.2848),11386
,46.4146,(3.4658 0.427 3.2848),11387
,46.42,(3.4658 0.4812 3.2848),11388
,46.4258,(3.4658 0.5354 3.2848),11389
,46.4315,(3.4658 0.698 3.2848),11390
,46.4379,(3.4658 0.8064 3.2848),11391
,46.4431,(3.4658 0.9148 3.2848),11392
,46.4487,(3.4658 1.0232 3.2848),11393
,46.4541,(3.4658 1.1858 3.2848),11394
,46.4606,(3.4658 1.4568 3.2848),11395
,46.4664,(3.4658 1.6736 3.2848),11396
,46.472,(3.4658 1.8433 3.2848),11397
,46.4776,(3.4658 2.1685 3.2848),11398
,46.4828,(3.4658 2.3383 3.2848),11399
,46.4884,(3.4658 2.6163 3.2848),11400
,46.4948,(3.4658 2.8332 3.2848),11401
,46.5006,(3.4658 3.1113 3.2848),11402
,46.5064,(3.4658 3.3351 3.2848),11403
,46.5119,(3.4658 3.6133 3.2848),11404
,46.5173,(3.4658 3.8301 3.2848),11405
,46.5227,(3.4658 3.9999 3.2848),11406
,46.5286,(3.4658 4.1694 3.2848),11407
,46.5508,(3.4658 4.7186 3.2848),11408
,46.5566,(3.4658 4.827 3.2848),11409
,46.56,(3.4658 4.827 3.2848),11410
,46.5656,(3.4658 4.8884 3.2848),11411
,46.5689,(3.4658 4.8884 3.2848),11412
,46.5736,(3.4658 4.8884 3.2848),11413
,46.5798,(3.4658 4.9426 3.2848),11414
,46.5831,(3.4658 4.9426 3.2848),11415
,46.5866,(3.4658 4.9426 3.2848),11416
,46.5902,(3.4658 4.9426 3.2848),11417
,46.5936,(3.4658 4.9426 3.2848),11418
,46.5968,(3.4658 4.9426 3.2848),11419
,46.6,(3.4658 4.9426 3.2848),11420
,46.6044,(3.4658 4.9426 3.2848),11421
,46.6081,(3.4658 4.9426 3.2848),11422
,46.6117,(3.4658 4.9426 3.2848),11423
,46.6152,(3.4658 4.9426 3.2848),11424
,46.6187,(3.4658 4.9426 3.2848),11425
,46.6222,(3.4658 4.9426 3.2848),11426
,46.6257,(3.4658 4.9426 3.2848),11427
,46.6289,(3.4658 4.9426 3.2848),11428
,46.6323,(3.4658 4.9426 3.2848),11429
,46.6358,(3.4658 4.9426 3.2848),11430
,46.6395,(3.4658 4.9426 3.2848),11431
,46.6429,(3.4658 4.9426 3.2848),11432
,46.6465,(3.4658 4.9426 3.2848),11433
,46.651,(3.4658 4.9426 3.2848),11434
,46.6547,(3.4658 4.9426 3.2848),11435
,46.6598,(3.4658 4.9426 3.2848),11436
,46.6656,(3.4658 4.8342 3.2848),11437
,46.6714,(3.4658 4.6716 3.2848),11438
,46.6767,(3.4658 4.556 3.2848),11439
,46.682,(3.4658 4.3934 3.2848),11440
,46.7013,(3.4658 3.7831 3.2848),11441
,46.7079,(3.4658 3.5049 3.2848),11442
,46.7131,(3.4658 3.3423 3.2848),11443
,46.7188,(3.4658 3.1797 3.2848),11444
,46.7247,(3.4658 2.9558 3.2848),11445
,46.7304,(3.4658 2.7861 3.2848),11446
,46.7357,(3.4658 2.6163 3.2848),11447
,46.7414,(3.4658 2.4537 3.2848),11448
,46.7475,(3.4658 2.284 3.2848),11449
,46.7528,(3.4658 2.1756 3.2848),11450
,46.759,(3.4658 2.0059 3.2848),11451
,46.7647,(3.4658 1.8433 3.2848),11452
,46.7709,(3.4658 1.6736 3.2848),11453
,46.781,(3.4658 1.4568 3.2848),11454
,46.7868,(3.4658 1.2942 3.2848),11455
,46.7925,(3.4658 1.1858 3.2848),11456
,46.7979,(3.4658 1.0703 3.2848),11457
,46.8031,(3.4658 0.9619 3.2848),11458
,46.8088,(3.4658 0.8535 3.2848),11459
,46.8123,(3.4658 0.8535 3.2848),11460
,46.8178,(3.4658 0.738 3.2848),11461
,46.8215,(3.4658 0.738 3.2848),11462
,46.8277,(3.4658 0.6838 3.2848),11463
,46.8338,(3.4658 0.6296 3.2848),11464
,46.8529,(3.4658 0.5212 3.2848),11465
,46.8589,(3.4658 0.467 3.2848),11466
,46.8665,(3.4658 0.4057 3.2848),11467
,46.8748,(3.4658 0.3515 3.2848),11468
,46.8796,(3.4658 0.3515 3.2848),11469
,46.8831,(3.4658 0.3515 3.2848),11470
,46.8891,(3.4658 0.2973 3.2848),11471
,46.8926,(3.4658 0.2973 3.2848),11472
,46.8961,(3.4658 0.2973 3.2848),11473
,46.8994,(3.4658 0.2973 3.2848),11474
,46.9029,(3.4658 0.2973 3.2848),11475
,46.9066,(3.4658 0.2973 3.2848),11476
,46.91,(3.4658 0.2973 3.2848),11477
,46.9134,(3.4658 0.2973 3.2848),11478
,46.9168,(3.4658 0.2973 3.2848),11479
,46.9201,(3.4658 0.2973 3.2848),11480
,46.9238,(3.4658 0.2973 3.2848),11481
,46.9272,(3.4658 0.2973 3.2848),11482
,46.9306,(3.4658 0.2973 3.2848),11483
,46.9346,(3.4658 0.2973 3.2848),11484
,46.9383,(3.4658 0.2973 3.2848),11485
,46.9418,(3.4658 0.2973 3.2848),11486
,46.9508,(3.4658 0.2973 3.2848),11487
,46.9544,(3.4658 0.2973 3.2848),11488
,46.9582,(3.4658 0.2973 3.2848),11489
,46.9616,(3.4658 0.2973 3.2848),11490
,46.9653,(3.4658 0.2973 3.2848),11491
,46.9689,(3.4658 0.2973 3.2848),11492
,46.9725,(3.4658 0.2973 3.2848),11493
,46.9758,(3.4658 0.2973 3.2848),11494
,46.979,(3.4658 0.2973 3.2848),11495
,46.984,(3.4658 0.2973 3.2848),11496
,47.0018,(3.4658 0.2973 3.2848),11497
,47.0056,(3.4658 0.2973 3.2848),11498
,47.0089,(3.4658 0.2973 3.2848),11499
,47.0123,(3.4658 0.2973 3.2848),11500
,47.0157,(3.4658 0.2973 3.2848),11501
,47.0189,(3.4658 0.2973 3.2848),11502
,47.0224,(3.4658 0.2973 3.2848),11503
,47.0259,(3.4658 0.2973 3.2848),11504
,47.0291,(3.4658 0.2973 3.2848),11505
,47.0324,(3.4658 0.2973 3.2848),11506
,47.0357,(3.4658 0.2973 3.2848),11507
,47.0392,(3.4658 0.2973 3.2848),11508
,47.0427,(3.4658 0.2973 3.2848),11509
,47.0465,(3.4658 0.2973 3.2848),11510
,47.05,(3.4658 0.2973 3.2848),11511
,47.0534,(3.4658 0.2973 3.2848),11512
,47.057,(3.4658 0.2973 3.2848),11513
,47.0603,(3.4658 0.2973 3.2848),11514
,47.0638,(3.4658 0.2973 3.2848),11515
,47.067,(3.4658 0.2973 3.2848),11516
,47.0703,(3.4658 0.2973 3.2848),11517
,47.074,(3.4658 0.2973 3.2848),11518
,47.0794,(3.4658 0.2973 3.2848),11519
,47.0828,(3.4658 0.2973 3.2848),11520
,47.0863,(3.4658 0.2973 3.2848),11521
,47.0901,(3.4658 0.2973 3.2848),11522
,47.0936,(3.4658 0.2973 3.2848),11523
,47.0972,(3.4658 0.2973 3.2848),11524
,47.1008,(3.4658 0.2973 3.2848),11525
,47.1051,(3.4658 0.2973 3.2848),11526
,47.1086,(3.4658 0.2973 3.2848),11527
,47.112,(3.4658 0.2973 3.2848),11528
,47.1156,(3.4658 0.2973 3.2848),11529
,47.1192,(3.4658 0.2973 3.2848),11530
,47.1248,(3.4658 0.3515 3.2848),11531
,47.1301,(3.4658 0.4057 3.2848),11532
,47.1356,(3.4658 0.4599 3.2848),11533
,47.1544,(3.4658 0.6767 3.2848),11534
,47.16,(3.4658 0.7851 3.2848),11535
,47.1655,(3.4658 0.8935 3.2848),11536
,47.1707,(3.4658 1.0019 3.2848),11537
,47.1764,(3.4658 1.0561 3.2848),11538
,47.1817,(3.4658 1.1645 3.2848),11539
,47.1876,(3.4658 1.2729 3.2848),11540
,47.1941,(3.4658 1.3271 3.2848),11541
,47.1998,(3.4658 1.4897 3.2848),11542
,47.2055,(3.4658 1.6452 3.2848),11543
,47.212,(3.4658 1.7536 3.2848),11544
,47.2174,(3.4658 1.8549 3.2848),11545
,47.2227,(3.4658 1.9633 3.2848),11546
,47.2281,(3.4658 2.1259 3.2848),11547
,47.2335,(3.4658 2.2815 3.2848),11548
,47.2389,(3.4658 2.3899 3.2848),11549
,47.2444,(3.4658 2.4983 3.2848),11550
,47.2499,(3.4658 2.6067 3.2848),11551
,47.2551,(3.4658 2.6609 3.2848),11552
,47.2604,(3.4658 2.7693 3.2848),11553
,47.2645,(3.4658 2.7693 3.2848),11554
,47.27,(3.4658 2.8234 3.2848),11555
,47.2753,(3.4658 2.8777 3.2848),11556
,47.2805,(3.4658 2.9248 3.2848),11557
,47.284,(3.4658 2.9248 3.2848),11558
,47.2877,(3.4658 2.9248 3.2848),11559
,47.3077,(3.4658 2.979 3.2848),11560
,47.3118,(3.4658 2.979 3.2848),11561
,47.3178,(3.4658 3.0332 3.2848),11562
,47.3213,(3.4658 3.0332 3.2848),11563
,47.325,(3.4658 3.0332 3.2848),11564
,47.3284,(3.4658 3.0332 3.2848),11565
,47.3317,(3.4658 3.0332 3.2848),11566
,47.3349,(3.4658 3.0332 3.2848),11567
,47.3384,(3.4658 3.0332 3.2848),11568
,47.3421,(3.4658 3.0332 3.2848),11569
,47.3456,(3.4658 3.0332 3.2848),11570
,47.3491,(3.4658 3.0332 3.2848),11571
,47.3523,(3.4658 3.0332 3.2848),11572
,47.3557,(3.4658 3.0332 3.2848),11573
,47.3591,(3.4658 3.0332 3.2848),11574
,47.3624,(3.4658 3.0332 3.2848),11575
,47.366,(3.4658 3.0332 3.2848),11576
,47.3695,(3.4658 3.0332 3.2848),11577
,47.3734,(3.4658 3.0332 3.2848),11578
,47.3772,(3.4658 3.0332 3.2848),11579
,47.3806,(3.4658 3.0332 3.2848),11580
,47.3861,(3.4658 3.0874 3.2848),11581
,47.3897,(3.4658 3.0874 3.2848),11582
,47.393,(3.4658 3.0874 3.2848),11583
,47.3963,(3.4658 3.0874 3.2848),11584
,47.3996,(3.4658 3.0874 3.2848),11585
,47.4033,(3.4658 3.0874 3.2848),11586
,47.4073,(3.4658 3.0874 3.2848),11587
,47.4108,(3.4658 3.0874 3.2848),11588
,47.4146,(3.4658 3.0874 3.2848),11589
,47.42,(3.4658 3.1416 3.2848),11590
,47.4242,(3.4658 3.1416 3.2848),11591
,47.4298,(3.4658 3.1958 3.2848),11592
,47.4349,(3.4658 3.25 3.2848),11593
,47.4388,(3.4658 3.25 3.2848),11594
,47.458,(3.4658 3.3584 3.2848),11595
,47.4633,(3.4658 3.4126 3.2848),11596
,47.4669,(3.4658 3.4126 3.2848),11597
,47.4704,(3.4658 3.4126 3.2848),11598
,47.4748,(3.4658 3.4126 3.2848),11599
,47.48,(3.4658 3.4668 3.2848),11600
,47.4854,(3.4658 3.521 3.2848),11601
,47.4911,(3.4658 3.5752 3.2848),11602
,47.4944,(3.4658 3.5752 3.2848),11603
,47.4978,(3.4658 3.5752 3.2848),11604
,47.5012,(3.4658 3.5752 3.2848),11605
,47.5068,(3.4658 3.6294 3.2848),11606
,47.5103,(3.4658 3.6294 3.2848),11607
,47.5137,(3.4658 3.6294 3.2848),11608
,47.5199,(3.4658 3.6836 3.2848),11609
,47.5238,(3.4658 3.6836 3.2848),11610
,47.5322,(3.4658 3.7378 3.2848),11611
,47.5371,(3.4658 3.7378 3.2848),11612
,47.5417,(3.4658 3.7378 3.2848),11613
,47.5489,(3.4658 3.792 3.2848),11614
,47.5553,(3.4658 3.8462 3.2848),11615
,47.5612,(3.4658 3.9004 3.2848),11616
,47.5669,(3.4658 3.9546 3.2848),11617
,47.5704,(3.4658 3.9546 3.2848),11618
,47.574,(3.4658 3.9546 3.2848),11619
,47.5795,(3.4658 4.0088 3.2848),11620
,47.583,(3.4658 4.0088 3.2848),11621
,47.5886,(3.4658 4.063 3.2848),11622
,47.5925,(3.4658 4.063 3.2848),11623
,47.6121,(3.4658 4.1172 3.2848),11624
,47.6179,(3.4658 4.1714 3.2848),11625
,47.6213,(3.4658 4.1714 3.2848),11626
,47.6252,(3.4658 4.1714 3.2848),11627
,47.6287,(3.4658 4.1714 3.2848),11628
,47.6322,(3.4658 4.1714 3.2848),11629
,47.6357,(3.4658 4.1714 3.2848),11630
,47.6393,(3.4658 4.1714 3.2848),11631
,47.6449,(3.4658 4.2256 3.2848),11632
,47.6487,(3.4658 4.2256 3.2848),11633
,47.652,(3.4658 4.2256 3.2848),11634
,47.6564,(3.4658 4.2256 3.2848),11635
,47.6602,(3.4658 4.2256 3.2848),11636
,47.6649,(3.4658 4.2256 3.2848),11637
,47.6684,(3.4658 4.2256 3.2848),11638
,47.672,(3.4658 4.2256 3.2848),11639
,47.6753,(3.4658 4.2256 3.2848),11640
,47.6787,(3.4658 4.2256 3.2848),11641
,47.682,(3.4658 4.2256 3.2848),11642
,47.6855,(3.4658 4.2256 3.2848),11643
,47.689,(3.4658 4.2256 3.2848),11644
,47.6924,(3.4658 4.2256 3.2848),11645
,47.6958,(3.4658 4.2256 3.2848),11646
,47.6992,(3.4658 4.2256 3.2848),11647
,47.7027,(3.4658 4.2256 3.2848),11648
,47.7066,(3.4658 4.2256 3.2848),11649
,47.71,(3.4658 4.2256 3.2848),11650
,47.7134,(3.4658 4.2256 3.2848),11651
,47.7167,(3.4658 4.2256 3.2848),11652
,47.72,(3.4658 4.2256 3.2848),11653
,47.7235,(3.4658 4.2256 3.2848),11654
,47.727,(3.4658 4.2256 3.2848),11655
,47.7302,(3.4658 4.2256 3.2848),11656
,47.7337,(3.4658 4.2256 3.2848),11657
,47.7387,(3.4658 4.2256 3.2848),11658
,47.7437,(3.4658 4.2256 3.2848),11659
,47.761,(3.4658 4.2256 3.2848),11660
,47.7645,(3.4658 4.2256 3.2848),11661
,47.7723,(3.4658 4.1714 3.2848),11662
,47.7809,(3.4658 4.1172 3.2848),11663
,47.7901,(3.4658 4.063 3.2848),11664
,47.7957,(3.4658 3.9546 3.2848),11665
,47.8008,(3.4658 3.9004 3.2848),11666
,47.8046,(3.4658 3.9004 3.2848),11667
,47.8098,(3.4658 3.792 3.2848),11668
,47.8154,(3.4658 3.7378 3.2848),11669
,47.8191,(3.4658 3.7378 3.2848),11670
,47.8247,(3.4658 3.6294 3.2848),11671
,47.8301,(3.4658 3.5752 3.2848),11672
,47.8336,(3.4658 3.5752 3.2848),11673
,47.8389,(3.4658 3.521 3.2848),11674
,47.8446,(3.4658 3.4126 3.2848),11675
,47.8483,(3.4658 3.4126 3.2848),11676
,47.8542,(3.4658 3.3584 3.2848),11677
,47.8599,(3.4658 3.3042 3.2848),11678
,47.8655,(3.4658 3.2429 3.2848),11679
,47.8709,(3.4658 3.1887 3.2848),11680
,47.8768,(3.4658 3.1345 3.2848),11681
,47.8828,(3.4658 3.0803 3.2848),11682
,47.8883,(3.4658 3.0732 3.2848),11683
,47.8943,(3.4658 3.019 3.2848),11684
,47.9139,(3.4658 2.9106 3.2848),11685
,47.9189,(3.4658 2.8564 3.2848),11686
,47.9231,(3.4658 2.8564 3.2848),11687
,47.9296,(3.4658 2.8022 3.2848),11688
,47.933,(3.4658 2.8022 3.2848),11689
,47.9433,(3.4658 2.748 3.2848),11690
,47.9469,(3.4658 2.748 3.2848),11691
,47.9502,(3.4658 2.748 3.2848),11692
,47.9538,(3.4658 2.748 3.2848),11693
,47.9575,(3.4658 2.748 3.2848),11694
,47.9632,(3.4658 2.6938 3.2848),11695
,47.967,(3.4658 2.6938 3.2848),11696
,47.9703,(3.4658 2.6938 3.2848),11697
,47.9756,(3.4658 2.6396 3.2848),11698
,47.9791,(3.4658 2.6396 3.2848),11699
,47.9849,(3.4658 2.5854 3.2848),11700
,47.9888,(3.4658 2.5854 3.2848),11701
,47.9929,(3.4658 2.5854 3.2848),11702
,47.9966,(3.4658 2.5854 3.2848),11703
,48.0002,(3.4658 2.5854 3.2848),11704
,48.0037,(3.4658 2.5854 3.2848),11705
,48.0072,(3.4658 2.5854 3.2848),11706
,48.0105,(3.4658 2.5854 3.2848),11707
,48.0138,(3.4658 2.5854 3.2848),11708
,48.0171,(3.4658 2.5854 3.2848),11709
,48.0204,(3.4658 2.5854 3.2848),11710
,48.0241,(3.4658 2.5854 3.2848),11711
,48.0274,(3.4658 2.5854 3.2848),11712
,48.0315,(3.4658 2.5854 3.2848),11713
,48.037,(3.4658 2.5854 3.2848),11714
,48.0406,(3.4658 2.5854 3.2848),11715
,48.0443,(3.4658 2.5854 3.2848),11716
,48.0616,(3.4658 2.5854 3.2848),11717
,48.0655,(3.4658 2.5854 3.2848),11718
,48.0701,(3.4658 2.5854 3.2848),11719
,48.0738,(3.4658 2.5854 3.2848),11720
,48.0776,(3.4658 2.5854 3.2848),11721
,48.081,(3.4658 2.5854 3.2848),11722
,48.0845,(3.4658 2.5854 3.2848),11723
,48.0879,(3.4658 2.5854 3.2848),11724
,48.0919,(3.4658 2.5854 3.2848),11725
,48.0954,(3.4658 2.5854 3.2848),11726
,48.0989,(3.4658 2.5854 3.2848),11727
,48.1023,(3.4658 2.5854 3.2848),11728
,48.1062,(3.4658 2.5854 3.2848),11729
,48.1102,(3.4658 2.5854 3.2848),11730
,48.1139,(3.4658 2.5854 3.2848),11731
,48.1175,(3.4658 2.5854 3.2848),11732
,48.1231,(3.4658 2.5312 3.2848),11733
,48.1269,(3.4658 2.5312 3.2848),11734
,48.1302,(3.4658 2.5312 3.2848),11735
,48.1336,(3.4658 2.5312 3.2848),11736
,48.1395,(3.4658 2.477 3.2848),11737
,48.1429,(3.4658 2.477 3.2848),11738
,48.1488,(3.4658 2.4228 3.2848),11739
,48.1522,(3.4658 2.4228 3.2848),11740
,48.1556,(3.4658 2.4228 3.2848),11741
,48.159,(3.4658 2.4228 3.2848),11742
,48.1624,(3.4658 2.4228 3.2848),11743
,48.1659,(3.4658 2.4228 3.2848),11744
,48.1692,(3.4658 2.4228 3.2848),11745
,48.1738,(3.4658 2.4228 3.2848),11746
,48.1778,(3.4658 2.4228 3.2848),11747
,48.1813,(3.4658 2.4228 3.2848),11748
,48.1851,(3.4658 2.4228 3.2848),11749
,48.1886,(3.4658 2.4228 3.2848),11750
,48.1921,(3.4658 2.4228 3.2848),11751
,48.1957,(3.4658 2.4228 3.2848),11752
,48.2165,(3.4658 2.4228 3.2848),11753
,48.222,(3.4658 2.4228 3.2848),11754
,48.2267,(3.4658 2.4228 3.2848),11755
,48.2301,(3.4658 2.4228 3.2848),11756
,48.2335,(3.4658 2.4228 3.2848),11757
,48.237,(3.4658 2.4228 3.2848),11758
,48.2408,(3.4658 2.4228 3.2848),11759
,48.2464,(3.4658 2.3685 3.2848),11760
,48.2511,(3.4658 2.3685 3.2848),11761
,48.2568,(3.4658 2.3143 3.2848),11762
,48.2603,(3.4658 2.3143 3.2848),11763
,48.2638,(3.4658 2.3143 3.2848),11764
,48.2689,(3.4658 2.2601 3.2848),11765
,48.2724,(3.4658 2.2601 3.2848),11766
,48.2758,(3.4658 2.2601 3.2848),11767
,48.2794,(3.4658 2.2601 3.2848),11768
,48.2859,(3.4658 2.2059 3.2848),11769
,48.29,(3.4658 2.2059 3.2848),11770
,48.2953,(3.4658 2.1517 3.2848),11771
,48.2987,(3.4658 2.1517 3.2848),11772
,48.3019,(3.4658 2.1517 3.2848),11773
,48.3055,(3.4658 2.1517 3.2848),11774
,48.3111,(3.4658 2.0975 3.2848),11775
,48.3145,(3.4658 2.0975 3.2848),11776
,48.3181,(3.4658 2.0975 3.2848),11777
,48.3217,(3.4658 2.0975 3.2848),11778
,48.326,(3.4658 2.0975 3.2848),11779
,48.3331,(3.4658 2.0433 3.2848),11780
,48.3366,(3.4658 2.0433 3.2848),11781
,48.3401,(3.4658 2.0433 3.2848),11782
,48.3437,(3.4658 2.0433 3.2848),11783
,48.3491,(3.4658 1.9891 3.2848),11784
,48.3689,(3.4658 1.9891 3.2848),11785
,48.3744,(3.4658 1.9349 3.2848),11786
,48.3778,(3.4658 1.9349 3.2848),11787
,48.3812,(3.4658 1.9349 3.2848),11788
,48.3846,(3.4658 1.9349 3.2848),11789
,48.3881,(3.4658 1.9349 3.2848),11790
,48.3929,(3.4658 1.9349 3.2848),11791
,48.3964,(3.4658 1.9349 3.2848),11792
,48.4,(3.4658 1.9349 3.2848),11793
,48.4034,(3.4658 1.9349 3.2848),11794
,48.4072,(3.4658 1.9349 3.2848),11795
,48.4106,(3.4658 1.9349 3.2848),11796
,48.4139,(3.4658 1.9349 3.2848),11797
,48.4172,(3.4658 1.9349 3.2848),11798
,48.4207,(3.4658 1.9349 3.2848),11799
,48.4248,(3.4658 1.9349 3.2848),11800
,48.4285,(3.4658 1.9349 3.2848),11801
,48.4321,(3.4658 1.9349 3.2848),11802
,48.4365,(3.4658 1.9349 3.2848),11803
,48.4401,(3.4658 1.9349 3.2848),11804
,48.4436,(3.4658 1.9349 3.2848),11805
,48.4469,(3.4658 1.9349 3.2848),11806
,48.4502,(3.4658 1.9349 3.2848),11807
,48.4535,(3.4658 1.9349 3.2848),11808
,48.457,(3.4658 1.9349 3.2848),11809
,48.4607,(3.4658 1.9349 3.2848),11810
,48.4642,(3.4658 1.9349 3.2848),11811
,48.4691,(3.4658 1.9349 3.2848),11812
,48.4735,(3.4658 1.9349 3.2848),11813
,48.4778,(3.4658 1.9349 3.2848),11814
,48.4813,(3.4658 1.9349 3.2848),11815
,48.4849,(3.4658 1.9349 3.2848),11816
,48.4882,(3.4658 1.9349 3.2848),11817
,48.4917,(3.4658 1.9349 3.2848),11818
,48.4951,(3.4658 1.9349 3.2848),11819
,48.4986,(3.4658 1.9349 3.2848),11820
,48.5024,(3.4658 1.9349 3.2848),11821
,48.5203,(3.4658 1.9349 3.2848),11822
,48.5242,(3.4658 1.9349 3.2848),11823
,48.5276,(3.4658 1.9349 3.2848),11824
,48.5312,(3.4658 1.9349 3.2848),11825
,48.5359,(3.4658 1.9349 3.2848),11826
,48.54,(3.4658 1.9349 3.2848),11827
,48.5447,(3.4658 1.9349 3.2848),11828
,48.5484,(3.4658 1.9349 3.2848),11829
,48.5518,(3.4658 1.9349 3.2848),11830
,48.5551,(3.4658 1.9349 3.2848),11831
,48.5586,(3.4658 1.9349 3.2848),11832
,48.5619,(3.4658 1.9349 3.2848),11833
,48.5655,(3.4658 1.9349 3.2848),11834
,48.5688,(3.4658 1.9349 3.2848),11835
,48.572,(3.4658 1.9349 3.2848),11836
,48.5755,(3.4658 1.9349 3.2848),11837
,48.5788,(3.4658 1.9349 3.2848),11838
,48.5842,(3.4658 1.9349 3.2848),11839
,48.5882,(3.4658 1.9349 3.2848),11840
,48.5939,(3.4658 1.9349 3.2848),11841
,48.5972,(3.4658 1.9349 3.2848),11842
,48.6005,(3.4658 1.9349 3.2848),11843
,48.6041,(3.4658 1.9349 3.2848),11844
,48.6077,(3.4658 1.9349 3.2848),11845
,48.6122,(3.4658 1.9349 3.2848),11846
,48.6159,(3.4658 1.9349 3.2848),11847
,48.6194,(3.4658 1.9349 3.2848),11848
,48.6235,(3.4658 1.9349 3.2848),11849
,48.6294,(3.4658 1.9349 3.2848),11850
,48.6334,(3.4658 1.9349 3.2848),11851
,48.6368,(3.4658 1.9349 3.2848),11852
,48.6403,(3.4658 1.9349 3.2848),11853
,48.6448,(3.4658 1.9349 3.2848),11854
,48.6489,(3.4658 1.9349 3.2848),11855
,48.6527,(3.4658 1.9349 3.2848),11856
,48.6563,(3.4658 1.9349 3.2848),11857
,48.6599,(3.4658 1.9349 3.2848),11858
,48.6652,(3.4658 1.9349 3.2848),11859
,48.6686,(3.4658 1.9349 3.2848),11860
,48.6719,(3.4658 1.9349 3.2848),11861
,48.6756,(3.4658 1.9349 3.2848),11862
,48.679,(3.4658 1.9349 3.2848),11863
,48.6823,(3.4658 1.9349 3.2848),11864
,48.6877,(3.4658 1.9349 3.2848),11865
,48.6916,(3.4658 1.9349 3.2848),11866
,48.6951,(3.4658 1.9349 3.2848),11867
,48.6986,(3.4658 1.9349 3.2848),11868
,48.7019,(3.4658 1.9349 3.2848),11869
,48.7054,(3.4658 1.9349 3.2848),11870
,48.7089,(3.4658 1.9349 3.2848),11871
,48.7145,(3.4658 1.9349 3.2848),11872
,48.7178,(3.4658 1.9349 3.2848),11873
,48.7236,(3.4658 1.9349 3.2848),11874
,48.7293,(3.4658 1.9349 3.2848),11875
,48.7327,(3.4658 1.9349 3.2848),11876
,48.7361,(3.4658 1.9349 3.2848),11877
,48.742,(3.4658 1.9349 3.2848),11878
,48.7474,(3.4658 1.9349 3.2848),11879
,48.7529,(3.4658 1.9349 3.2848),11880
,48.7587,(3.4658 1.9349 3.2848),11881
,48.7645,(3.4658 1.9349 3.2848),11882
,48.7723,(3.4658 1.9349 3.2848),11883
,48.781,(3.4658 1.9349 3.2848),11884
,48.7863,(3.4658 1.9349 3.2848),11885
,48.7917,(3.4658 1.9349 3.2848),11886
,48.797,(3.4658 1.9349 3.2848),11887
,48.8023,(3.4658 1.9349 3.2848),11888
,48.8094,(3.4658 1.9349 3.2848),11889
,48.8147,(3.4658 1.9349 3.2848),11890
,48.8198,(3.4658 1.9349 3.2848),11891
